,user,tweet,location,keyword
162,Ouma Selebogo,"@Mtimande_N Got that Bushiri aura about them, ngithi Fire Fire Fire! no sane man shall ever be found wearing this nonsense, Farra Guard please",,fire
163,White Sox Series X,"@JennySoxgirl14 Yes, just to fire LaRussa again","Chicago, IL",fire
164,will,fire ass colour-way but please name it something other than the racoons lol https://t.co/c3jImZNTgq,,fire
165,Roberto Espinoza 🌹,@lafcchat That last take lit my house on fire hahaha,,fire
166,Baby Goat 🦋,This crossover with Chicago Fire and SVU 🥺🥺🥺,Traveling ,fire
167,LETS MEET SOON CHENNIEE❤,"EXOLS IF UR REALLY ON FIRE STFU AND TREND THIS HASTAG 

#SM_PROTECT_CHANYOEL 
@SMTOWNGLOBAL 
@weareoneEXO",,fire
168,★ Syd Jarson ★ 🔞,"@dometherius Syd rubs his arms with his hands, pulling Dome near the fire.

— You are like a big-small kid, Dome.—  he says, giving him to drink the mead.",,fire
169,Sly deteror,@Fantegh5 @Scripp_T @gyaigyimii @estonia_borga @Me U call fire service or Ambulance?,,fire
170,VivaBidenHarris,@RexChapman That cop just gave the suspect brain damage. Fire his ass and defund his pension. That will wake up fellow officers.,"Washington, DC",fire
171,Enock nyansera,"@ledamalekina Prime minister should be automatic 2rd runner's up. President to pick vice and fire him through perliament.
Vice prime ministers be picked from perliament.","Mombasa, Kenya",fire
172,amy ❍,kim lip is so Handsome my brain is on fire,she/her ♡ 21 ♡ 🏴󠁧󠁢󠁳󠁣󠁴󠁿,fire
173,İbişova🇦🇿,"@NikolPashinyan Ceasefire are not cease the fire!!! Armenia should put the guns and leave the lands or many of their soldiers will die. Armenia funding ""yellow media outlets"" to spread fake news and lies. Karabakh is a land of Azerbaijan, recognized by UN resolution and International law. 🇦🇿❤",,fire
174,bestcoast.fm,now playing on https://t.co/mCbhKweOts: Petite Noir - Blame Fire,,fire
175,Metrious J,@lexnicole07 Out my business or Fire and desire,"Fort Pierce, FL",fire
176,Your girls favorite Gordito,"Got the fire going &amp; sippin on some whiskey. Appreciating my growth, I’m blessed.","Las Vegas, NV",fire
177,"Radical Eddie, Rescuer of President's Daughters","If you've watched my Fire Emblem streams, you probably recall me talking about True Hit skewing the accuracy checks to extremes as it gets further away from 50.

It's really something else when you see the numbers spelled out like this, though! https://t.co/G3W4clRcAA","Petaluma, CA",fire
178,I-Am-Sir-Vhinsenta,Fred was on fire 🔥 🔥🔥 last night. I just love that he's making it difficult for Ole to leave him on the bench. I Love This Game😂😂😂 https://t.co/dJfGB9Gqsq,South Africa,fire
179,#ENDSARS,@EazeNess1 @SAYoungLion Cant they just fire her ?,"Pretoria, South Africa",fire
180,Chelsea ♡,"Wow okay fire was crazy back then and still ❤︎ but mic drop 😻

I vote for BTS @BTS_twt as Favorite Social Artist at the 2020 #AMAs. https://t.co/ZkJhNYkCp7",99’s girl,fire
181,Meg Metalbarker,"#Gloryhammer's Universe On Fire, a quest for power that could sway the outcome of an impending epic battle! Starting with the second album, Space 1992: Rise of the Chaos Wizards, the deluxe edition has an orchestral version of each #powermetal track.

https://t.co/dN5xShtJgk",,fire
182,Matai Stephenson 🇺🇸🇦🇸,@not_a_casual_ The fit what fire chains?,,fire
183,malu ♡’s hallie,@discodieseI SORRY BUT WITHIN THREE MINUTES OF MEETING SOMEONE SHED HOLD HER NECKLACE AND SAID “the fire nation killed my mother 💔💔😖😖” LIKE SHUT UP SOKKA LOST HIS MOM TOO AND HE DOESNT SAY SHIT,⚯͛ | track 13,fire
184,GABS LOVES CHIARA 🥺❤️,"I have a crush on fire , yes fire",HADZ = MY SHAWARMA,fire
185,The Commissar🌹🚩,@wolftrill @trapibana Should have set it on fire.,Nevada,fire
186,ᴍɪᴄʜ ☾,"@PLloise @SB19Official @MTV “I survived because the fire inside me burned brighter than the fire around me.”

REQUEST @SB19Official @MTV #FridayLivestream 

SB19 RTDay
#SB19",she | her,fire
187,Maria,"@bdaesang17 I'll wait for him to talk about it the company statement only added oil to the fire, it seems they confirmed indirectly.",Hell,fire
188,Kah-roh-lee-nah,But i took your matches before fire could catch me,Nowhere ,fire
189,spiritual sag,"@OneLuckyGirl_28 Fire signs just seem impulsive to water signs and outsiders in general because they make decisions quickly, but they’re always based on the energy we pick up on without effort. The commonality and intensity of our instincts come from our gut and choosing to trust our intuition.",,fire
190,🎃 McCrank Shank 🎃,"Another awesome night on #Twitch, thanks to @FallenFM_ for stopping by! 

Can’t wait to fire it back up tomorrow!","Wisconsin, USA",fire
191,Paolo,"It took me &amp; the boys like 6 hours to watch an hour &amp; a half long rust movie &amp; everyone went to bed like a pussy bitch hours ago so I’ve been sitting here practicing my gun sprays.

Didn’t think anyone wanted to see that so I didn’t fire up the stream.

Been set up all night tho",Canada,fire
192,Shweta Kumar,that fire was NOT fire 🤬,,fire
193,CEO of Spooky 🎃👻💀,@senpaishan They food fire so imma eat it,,fire
194,புள்ளி v2 @,"So take aim and fire away
I've never been so wide awake❤
No, nobody but me can keep me safe⛳
And I'm on my way🚶
The blood moon is on the rise
The fire burning in my eyes🔥
No, nobody but me can keep me safe
And I'm on my way 🚶என் முதல் ஆங்கில கவிதை #poemoftheday",ஐயாரியன் ,fire
195,Jim Knoll,adding to my dwarven jawbone shield blueprint's second book: (combat) defense: this blueprint's forest marauders outlaw tribe develops/gains/maintains pepper ganging (putting a group volley of rifle fire into) white women loving black men(&amp; the children involved) satisfyingly.,,fire
196,barsoapguy,"@dgleason650 @evankozliner @lmazur @LynAldenContact @maxkeiser Exactly, until the seas boil and the sky light’s on fire we need to keep feeding the machines .",,fire
197,chris,@DebraMessing You people are so dangerous to our society. If we don’t have cops protecting us we will have nothing why don’t you guys move to a place where there’s nobody to protect you Debra! Fire your bodyguardss to while you are at it.,,fire
198,laynie (aka dekus gf),not a Deku and mha anti in my damn game...AND HE CALLED K-ON FIRE?? LIKE HUHH? https://t.co/GBVtGNNXqq,17 + s/h,fire
199,"Dulcie~🌹’You are my sunrise, I am your sunet❣️’",My birthday gift to myself... 😱🥰 https://t.co/dJ7GpplHeu,"Colorado, USA",fire
200,moyer777,Got the fire nebula put around the lettering! @ Eternal Love Tattoos https://t.co/mkFyFRRLzd,Aberdeen WA,fire
201,"¹ᴰellie²⁸ ♡︎'s serenity, nakei, pri, lily and kay",harry potter and the goblet of fire. the books were better https://t.co/hDSVbmNhp3,end it,fire
202,Kevin Jones,Ladies and gentlemen this is how you’re supposed to hold someone to the fire. https://t.co/chaet4DvWF,Wakanda,fire
203,6% Vlad III 🎃,K is on fire https://t.co/SEJMCtChk0,Wallachia,fire
204,Adnan Ali,@KirkRooster @digitalfoundry This is your stupid impulse triggers on the Xbox one. Adaptive triggers adapt and not act impulsively. The adaptive triggers can stop half way as you add more pressure to fire extra barrels in a gun with more power in game. This shit on the Xbone only vibrates when firing a gun. https://t.co/7iY7FV5bzq,,fire
205,ʰᵒˡᵈ ᵗʰᵉ ᵖʰᵒⁿᵉ,@Undead_Revenge @OOCWesternR34 Yo this is fire. Thanks man,,fire
206,Nilex,@visionofviii This is so fire,,fire
207,Aceng,@frederick_adc @Shandipake_h @AnggiAriyandi @ketawainwkwk @ffebeh @VICE_ID Am i your fire ~,pinggiran kasur,fire
208,Jay._.Atmo🌿💢💢,@DebatingHipHop_ Yo busta deadass the first person go up with k dot and kill!! no cap 🤦🏽‍♂️😂😂🔥k dot killed too this was too fire,"Lafayette, LA",fire
209,Tom 🇺🇸🇺🇸🇺🇸,@SECBarstool @AggiesToday dumpster fire,,fire
210,Johnson County Scanner,No units were available in the area to intercept the vehicle. Other officers on scene advise they have enough manpower at the fire and the officer is now leaving to initiate a traffic stop.,"Overland Park, KS",fire
211,Splashyツ,@llvalex On medical leave and they decide to fire me for not showing up to work....,Steamy,fire
212,Rich Biteng,@ManlyMovie I'd also go for Tyson as I think he's got the fire in him now.... but upsets can happen,"Manila, Philippines",fire
213,🌟star🌟,in case yall were wondering how my night is going: ive been freezing in my car for over 40 minutes now as fire trucks swarm my apartment complex and im worried about my physics exam thats tomorrow evening &lt;3 https://t.co/hkptZT304I,United States,fire
214,kitapkolik.,"""It is proven that Abu Lahab's punishment of fire is reduced on every Monday because he rejoiced on birth of Prophet (salallaho alaihi wasalam) and freed the slave-woman. Then imagine the situation of a (Momin) who has spent his life in rejoicing over birth of #ProphetMuhammad.""",,fire
215,spooky hyped 🎃,@crowfnt lockey fire names,,fire
216,Jenny Sampson,"On fire! Donate, volunteer and vote for @ossoff today! Don't wait 
#EarlyVoteNow 
#VoteBlue2020 https://t.co/iKkHKFN1sV",USA and Ireland,fire
217,안녕 ♡,"Water. Earth. Fire. Air.

Long ago, the four nations lived together in harmony. Then everything changed when the Koreaboo attacked.

Only @SMTOWNGLOBAL, master of all four elements, could stop them. But when the world needed him most, he vanished.","exo, carat, blink | she/her",fire
218,Ignis Gehennalis,"@SunshineBoi0214 confirmed, he baby.",,fire
219,xo,But that round was fire hey. 2days later and I'm still twitching awoa👏🏾 creds to you.,,fire
220,Cheryl Koehn,"Omg! No, no,no! We can’t treat a human being this way! Fire this officer and charge him! https://t.co/mzAapXZ7ro","Vancouver, BC, Canada",fire
221,آبی کوثر,Liar liar pants on fire https://t.co/efDGXRy10b,Pakistan,fire
222,_Janeey,"@latelateshow @chaelinCL she's not using her gold color mic? but its ok she's still on fire🔥🌟🍒👑
#CL_HWAx5STAR",,fire
223,𝓢𝓹𝓸𝓸𝓴𝔂 𝓚𝓸𝓻𝓸👻,"On page 40 of 734 of Harry Potter and the Goblet of Fire, by J.K. Rowling https://t.co/cQFJkMrfAk",Orgimar,fire
224,melancholy,blue foundation x eyes on fire. best song i found from the twilight series,,fire
225,jeanedd,catch fire https://t.co/byUzlwisf3,wherever cth sitting (she/her),fire
226,Jonathan S.,@Valkyrae Y’all remember when I saved that baby from the fire?,"Mobile, AL",fire
227,nessie♣︎ techno 7 years !,@KlNGZA fire and elements,sub to technoblade➡️,fire
228,Vitamin D Sweetkins (DC),"@daralynn13 Not gonna loe, didn't care for him running BUT, stumping, he's bringing the hot fire!!","Canberra, ACT",fire
229,🕘,#MadeinLagos  is abt to be fire taking a long drive this Saturday please give me something to listen to,,fire
230,danie 🌱 LOVESICK GIRLS || IA school,The worst thing is SM has shown it is fully capable of responding fast and douse the fire before it spreads BUT THE DELAY OF OFFICIAL STATEMENT + THE STATEMENT BEINF HALF ASSED @SMTOWNGLOBAL pls rot,EXO PLANET,fire
231,Kate Snyder,💭 bout how fire it would be if we had twitter profile songs like ye olde myspace days,"Boston, MA",fire
232,Luna Celeste,@ceces_tarot Nice fire and maybe some smores,"South Carolina, USA",fire
233,astrid goes for a spin,"Nafiza, this is fire 🔥🔥🔥

Never stop your incredible work 💕 https://t.co/csm71lO0aQ","Charlotte, NC",fire
234,"hello, jar 🌅",I actually wouldn't be surprised if some furious yeolmae set fire to the sm building,RPS 61♡4 94♡1 88♡12,fire
235,ᴘɪɴ ꜱᴛʀɪᴘᴇꜱ,@dizzypandamusic @DmvMusicPlug @marveline13 @Lunar__Plexus @ChollyMusic @PostIndustria12 @ciroyelle @Portob_Express @NeobornCaveman @UnitedDuality @SoulsDisparate @UnknownBrosWal @RoseAlaimoMusic @ClareEstelle @kelly_kintner @TrioMinutes @official_adalia @january_fire @fendahlene Thanks a lot 🙏🤠,"Lidköping, Sverige",fire
236,Hoodie Herro.,Pregnant women be looking so good. And that thang be mad fire. And u ain't got pul.. nvm,Ontarionto.,fire
237,regina phalange,@stillgray These soy morons spend a few months on the streets throwing fire works and looting &amp;they think they’re just gonna “topple the government”...? The deepest feds in the shadows of govt have got to be salavating over this- patiently waiting to just be let of their leashes 😂😂😂,"California, USA",fire
238,G10 BROTHERHOOD TIAN,"I want to lay down by the fire with you
Where souls are glowing, ever warmer too

TANRONCAL OnSTARKADA
#TanRoncal",,fire
239,State of Affairs ☕,"'Say what you mean, mean what you say'. The first time. 

Letting others dictate your values only makes your organization appear weak.

Another SCOTUS woman is to be celebrated! 

Have a nice day,
Former Camp Fire Girl https://t.co/qNZdn1moLp",At a theatre near you,fire
240,83forlifetime | THE BRIGHTEST 🌟 IN THE 🌃 SKY,By your side fire the 1st 🍬. Shall i prepare myself for sleepless night?,,fire
241,• Liz • Act 2 IDEA,I wasn't here for a few days and it seems everything is on fire lol what happened,,fire
242,Emily Pomroy-Smith ♿️🌹,"Your house is on fire, right now. It’s a good idea to talk about preventative measures, like smoke alarms and sprinklers, but in the meantime you better put the fire out or there will be nothing left to save #FreeSchoolMeals #NoChildGoesHungry #PleaseRTAndDonate @MarcusRashford",UK,fire
243,Amit Chaturvedi,"Next Full moon is on 
Saturday, October 31, 2020 in Aries (sidereal)

Before that it will cross over Rx Mars and Gandanta point (spiritual knot between Water sign &amp; Fire sign)

May be agitating for some of us.

KEY IS AWARENESS.

Now you know, so step back when required.","New Delhi, India",fire
244,Kayla,I hate this bitch with a fire burning passion 😡,,fire
245,Alex S.,@MarkDice Good old Jack is high as hell. No wonder twitter is such a dumpster fire with him at the helm.,,fire
246,Ratty🐁😂,"Motivation is like fire unless you keep adding fuel to it, it dies. Your fuel is your belief in your inner values.

LOUYANONG TAGOhulaSpotTHUR

#Showtime11thPower https://t.co/POcwWzsbhp",,fire
247,Kiki,@JTM1081 I read that it’s privately owned but why should they be able to call themselves the fire department and spread propaganda.,"Buffalo, NY",fire
248,Strange Stranger,"Learning a little from a large number of topics instead of learning one well is a sure fire way to go nowhere fast.

-WPG",🤦,fire
249,David Caister,"@DebraMessing Ok, now I remember this one. Hopefully this coward hiding behind a badge is convicted. Then they can fire him. Until then he'd making his near $100000.00 a yr wage. They're paid way better up here.😤 Jail?... won't happen.","Vancouver, British Columbia",fire
250,Do You Canoe?,"I got pepper sprayed in the police blockade at 4D and was able to wash it off everywhere but my hand. It's on fire. 

Does anyone have tips? I've tried Dawn.","District of Columbia, USA",fire
251,Ravana,"@JackinThebox___ She rolls her eyes and puts the weapon away ""sure, if you trust us enough to use fire. Why do you think I handed her my weapon in the first place?!""",Amoung the dark skyline,fire
252,OshaTheTrashPanda,Hopefully the GOP will die in a fire https://t.co/AFpj3vcW5a,The Ruins of Democracy,fire
253,👻 SPOOKY GRIM SCREAM SEVEN 🎃,"@WorstCriticYT Transports you to a bonus stage like Sonic 3 where you teleport to the future and drive a police car through a Gotham on fire, before you get pulled back to the main timeline upon exiting the fridge",Fifth Dimensional Space,fire
